Gender,Age,Married,Number of Dependents,Zip Code,Latitude,Longitude,Number of Referrals,Tenure in Months,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Paperless Billing,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Customer Status,age_group,Payment Method_Bank Withdrawal,Payment Method_Credit Card,Payment Method_Mailed Check,Contract_Month-to-Month,Contract_One Year,Contract_Two Year,avg_monthly_spend,spend_change,high_bill
0,62,0,0,95547.0,40.56,-124.08,0,-1.24,1,0.49,0.0,0,26.19,0,0,0.44,0.37,0.49,0.5,0.45,0.86,0,-1.41,-0.99,0.0,0,-0.81,-1.03,1,Senior,0,0,1,1,0,0,4.16,-5.57,0
1,58,0,0,94305.0,37.42,-122.17,0,-0.83,0,0.0,0.47,1,19.0,1,0,0.0,1.0,0.0,0.0,0.0,1.0,1,-0.98,-0.81,0.0,0,-0.88,-0.91,0,Adult,0,0,1,0,1,0,-4.81,3.83,0
0,72,1,0,93604.0,37.46,-119.35,9,1.41,1,1.72,1.0,1,17.0,0,1,0.0,1.0,1.0,1.0,1.0,1.0,0,1.27,2.08,0.0,0,2.97,2.52,0,Senior,1,0,0,0,0,1,0.86,0.41,1
1,66,0,0,92356.0,34.51,-116.86,0,-1.28,1,0.06,0.0,1,22.0,1,0,1.0,0.0,0.0,0.0,0.0,1.0,1,-0.26,-0.98,0.0,0,-0.85,-1.03,1,Senior,1,0,0,1,0,0,3.52,-3.78,0
1,27,0,3,90021.0,34.03,-118.24,0,-0.18,1,0.05,0.0,0,26.19,0,0,0.44,0.37,0.49,0.5,0.45,0.86,0,-1.41,-0.77,0.0,0,-0.02,-0.62,0,Young,0,1,0,1,0,0,-0.94,-0.47,0
0,80,0,0,94514.0,37.83,-121.6,0,-1.24,1,0.09,0.0,1,11.0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,-0.61,-0.97,0.0,0,-0.82,-1.01,1,Senior,0,1,0,1,0,0,4.07,-4.68,0
1,41,0,0,92028.0,33.36,-117.3,0,-1.16,1,0.85,0.0,1,23.0,0,0,0.0,0.0,0.0,1.0,1.0,1.0,1,0.5,-0.87,0.0,0,-0.71,-0.9,1,Adult,1,0,0,1,0,0,5.53,-5.03,1
0,41,0,0,95688.0,38.42,-122.02,0,-1.28,1,-0.17,0.0,0,26.19,0,0,0.44,0.37,0.49,0.5,0.45,0.86,0,-1.41,-1.0,0.0,0,-0.86,-1.04,1,Adult,0,0,1,1,0,0,3.58,-4.99,0
1,60,0,0,94553.0,38.01,-122.12,0,0.02,1,0.82,1.0,0,26.19,0,0,0.44,0.37,0.49,0.5,0.45,0.86,0,-1.24,-0.64,0.0,0,0.54,-0.35,0,Adult,0,1,0,0,0,1,-0.63,-0.61,0
1,41,1,0,93652.0,36.59,-119.91,3,1.17,1,0.16,1.0,1,29.0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.38,1.97,0.0,0,1.11,1.89,0,Adult,1,0,0,1,0,0,0.91,0.47,1
1,55,0,0,92411.0,34.12,-117.32,0,-0.46,1,0.4,0.0,1,15.0,1,0,1.0,0.0,0.0,1.0,1.0,1.0,0,0.03,-0.42,0.0,0,-0.12,-0.37,0,Adult,0,0,1,0,1,0,-0.78,0.81,0
0,71,0,0,93923.0,36.46,-121.85,0,-1.24,1,0.93,0.0,1,9.0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0,-0.45,-0.96,0.0,0,-0.8,-1.0,0,Senior,0,0,1,0,0,1,4.03,-4.47,0
0,41,0,0,95231.0,37.87,-121.29,0,-0.99,1,0.4,0.0,1,27.0,0,1,0.0,1.0,1.0,0.0,0.0,1.0,1,0.09,-0.78,0.0,0,-0.59,-0.79,0,Adult,1,0,0,1,0,0,-124.09,124.18,0
1,47,1,2,92243.0,32.77,-115.61,8,1.45,1,-0.39,1.0,1,16.0,1,1,1.0,0.0,1.0,0.0,0.0,1.0,1,0.3,1.27,0.0,0,0.73,1.22,0,Adult,0,1,0,0,1,0,0.52,-0.22,1
0,42,0,0,94108.0,37.79,-122.41,0,-1.16,1,-0.98,1.0,1,11.0,0,1,0.0,0.0,0.0,1.0,1.0,0.0,1,0.85,-0.84,0.0,30,-0.83,-0.9,1,Adult,1,0,0,1,0,0,5.38,-4.53,1
0,49,0,0,93901.0,36.64,-121.62,0,-1.08,1,-1.42,1.0,1,11.0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.36,-0.8,0.0,0,-0.84,-0.88,1,Adult,1,0,0,1,0,0,10.62,-10.26,1
1,37,1,0,94939.0,37.94,-122.53,4,1.61,1,-0.95,1.0,0,26.19,0,0,0.44,0.37,0.49,0.5,0.45,0.86,0,-1.24,-0.17,0.0,0,0.19,-0.08,0,Adult,1,0,0,0,0,1,-0.07,-1.17,0
0,22,0,0,90011.0,34.01,-118.26,0,-1.28,1,0.07,0.0,0,26.19,0,0,0.44,0.37,0.49,0.5,0.45,0.86,0,-1.45,-1.0,0.0,0,-0.85,-1.04,0,Young,1,0,0,1,0,0,3.58,-5.02,0
0,25,0,0,92606.0,33.7,-117.82,0,-1.24,1,0.91,0.0,1,73.0,0,0,0.0,0.0,1.0,0.0,0.0,1.0,1,0.52,-0.93,0.0,0,-0.8,-0.97,0,Young,1,0,0,1,0,0,3.9,-3.38,1
1,34,0,0,95002.0,37.45,-121.99,0,-1.24,0,0.0,0.47,1,5.0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,-1.27,-0.99,0.0,0,-0.88,-1.04,0,Young,1,0,0,1,0,0,4.14,-5.41,0
1,45,1,0,95937.0,38.93,-121.95,1,-1.12,1,-1.2,0.0,1,25.0,0,1,0.0,1.0,1.0,1.0,1.0,1.0,1,1.15,-0.8,0.0,0,-0.83,-0.88,1,Adult,0,0,1,1,0,0,6.91,-5.76,1
0,45,1,0,92346.0,34.13,-117.15,10,-1.24,1,0.66,0.0,0,26.19,0,0,0.44,0.37,0.49,0.5,0.45,0.86,0,-1.42,-0.99,0.0,0,-0.8,-1.02,0,Adult,0,0,1,1,0,0,4.15,-5.57,0
0,58,0,0,96014.0,41.39,-122.79,0,-1.28,1,1.43,0.0,1,12.0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1,-0.58,-0.99,0.0,0,-0.83,-1.03,1,Adult,0,1,0,1,0,0,3.53,-4.12,0
0,66,1,0,95626.0,38.73,-121.46,4,1.17,1,0.08,1.0,1,2.0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,1,0.6,1.16,0.0,0,1.03,1.22,0,Senior,1,0,0,0,1,0,0.53,0.06,1
1,70,1,0,93257.0,36.01,-118.89,1,0.11,1,1.46,1.0,1,10.0,0,0,1.0,0.0,1.0,1.0,1.0,1.0,0,1.24,0.52,0.0,0,0.98,0.7,0,Senior,1,0,0,0,0,1,0.47,0.77,1
0,77,1,0,95814.0,38.58,-121.49,1,-0.1,1,-1.42,0.0,1,4.0,0,1,1.0,0.0,0.0,0.0,0.0,1.0,1,0.51,0.04,0.0,0,-0.66,-0.17,1,Senior,0,1,0,1,0,0,0.04,0.47,1
1,80,1,0,92130.0,32.96,-117.2,1,-0.63,1,0.84,1.0,1,6.0,1,0,1.0,0.0,0.0,0.0,0.0,1.0,1,0.7,-0.36,0.0,0,-0.15,-0.33,1,Senior,1,0,0,1,0,0,-0.97,1.67,1
1,44,0,0,95695.0,38.72,-121.86,0,-1.08,1,-0.61,0.0,1,22.0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0,-0.24,-0.83,0.0,0,-0.76,-0.89,1,Adult,1,0,0,1,0,0,11.09,-11.34,0
0,70,1,3,93701.0,36.75,-119.79,4,1.13,1,-0.43,1.0,1,53.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0,1,0.96,1.54,0.0,0,0.51,1.37,0,Senior,1,0,0,0,1,0,0.73,0.23,1
0,24,0,0,94950.0,38.05,-122.78,0,1.45,1,-0.27,1.0,1,73.0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,0,1.45,2.16,9.68,0,0.86,1.96,1,Young,1,0,0,0,1,0,0.88,0.57,1
1,22,1,0,92220.0,33.94,-116.85,3,0.8,0,0.0,0.47,1,52.0,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0,0.08,0.46,0.0,0,-0.88,0.1,0,Young,0,1,0,0,0,1,0.26,-0.18,0
1,47,1,3,93429.0,34.87,-120.54,0,-1.28,1,0.68,0.0,0,26.19,0,0,0.44,0.37,0.49,0.5,0.45,0.86,1,-1.4,-1.0,0.0,0,-0.84,-1.04,1,Adult,0,0,1,1,0,0,3.57,-4.98,0
1,22,0,1,93442.0,35.37,-120.76,0,-1.12,1,1.08,0.0,1,52.0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1,-0.41,-0.88,0.0,0,-0.65,-0.89,0,Young,0,1,0,1,0,0,7.58,-8.0,0
1,25,0,0,93618.0,36.52,-119.39,0,-1.08,0,0.0,0.47,1,52.0,0,0,0.0,0.0,1.0,1.0,1.0,1.0,0,-0.61,-0.87,0.0,0,-0.88,-0.95,0,Young,0,1,0,1,0,0,11.62,-12.23,0
1,38,0,1,92241.0,33.83,-116.25,0,-1.28,1,-1.49,0.0,1,19.0,0,0,0.0,0.0,1.0,1.0,1.0,1.0,1,0.83,-0.97,0.0,0,-0.88,-1.03,0,Adult,1,0,0,1,0,0,3.47,-2.64,1
1,33,0,0,91963.0,32.62,-116.59,0,1.37,1,0.48,1.0,1,15.0,0,1,0.0,0.0,1.0,0.0,0.0,1.0,1,0.81,1.64,0.0,0,1.6,1.77,0,Young,1,0,0,0,1,0,0.69,0.12,1
0,56,0,0,95690.0,38.24,-121.59,0,-1.28,1,-1.53,0.0,1,11.0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,1,0.34,-0.97,0.0,0,-0.88,-1.03,1,Adult,1,0,0,1,0,0,3.49,-3.15,1
0,48,1,2,93271.0,36.41,-118.85,0,1.61,1,-1.25,0.0,0,26.19,0,0,0.44,0.37,0.49,0.5,0.45,0.86,0,-1.42,-0.42,0.0,0,-0.16,-0.38,0,Adult,1,0,0,0,0,1,-0.16,-1.26,0
1,34,0,0,94014.0,37.69,-122.45,0,-0.99,1,0.81,0.0,1,7.0,0,0,0.0,0.0,1.0,0.0,0.0,1.0,1,0.53,-0.71,0.0,0,-0.54,-0.72,1,Young,1,0,0,1,0,0,-112.92,113.45,1
0,51,1,3,92567.0,33.83,-117.1,3,-0.34,1,1.5,1.0,1,26.0,1,0,0.0,1.0,1.0,1.0,1.0,1.0,0,0.56,-0.16,0.0,0,0.41,-0.0,0,Adult,1,0,0,1,0,0,-0.24,0.8,1
0,36,1,0,92411.0,34.12,-117.32,10,-0.99,1,-0.48,0.0,1,8.0,0,1,1.0,0.0,0.0,0.0,0.0,1.0,1,-0.29,-0.81,0.0,0,-0.71,-0.85,0,Adult,0,1,0,1,0,0,-129.38,129.09,0
0,69,1,0,91723.0,34.08,-117.89,2,0.23,0,0.0,0.47,1,30.0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1,-1.26,-0.58,0.0,0,-0.88,-0.73,0,Senior,1,0,0,1,0,0,-0.48,-0.79,0
0,39,0,0,96145.0,39.18,-120.16,0,1.45,1,0.54,1.0,1,3.0,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1,1.73,2.54,0.0,0,1.74,2.52,0,Adult,0,1,0,0,1,0,1.04,0.7,1
1,55,0,0,93606.0,36.8,-120.02,0,-0.95,1,-0.66,1.0,1,12.0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.36,-0.69,0.0,0,-0.71,-0.76,1,Adult,1,0,0,1,0,0,-14.77,15.13,1
0,67,0,0,94803.0,37.96,-122.29,0,-0.55,1,-0.64,1.0,1,15.0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,1,0.52,-0.36,0.0,0,-0.51,-0.43,1,Senior,1,0,0,1,0,0,-0.79,1.31,1
0,40,0,0,95832.0,38.45,-121.5,0,-0.95,1,0.16,0.0,1,11.0,1,0,0.0,1.0,0.0,1.0,1.0,1.0,0,0.04,-0.76,0.0,0,-0.59,-0.78,0,Adult,0,1,0,1,0,0,-16.27,16.3,0
1,63,1,0,92662.0,33.61,-117.89,1,-1.03,1,1.43,0.0,1,26.0,0,0,1.0,0.0,1.0,0.0,0.0,1.0,1,0.73,-0.75,0.0,0,-0.52,-0.75,1,Senior,1,0,0,1,0,0,21.66,-20.93,1
0,54,1,0,93637.0,36.9,-120.19,1,0.31,1,-0.21,1.0,1,4.0,0,1,0.0,0.0,1.0,1.0,1.0,1.0,1,1.22,0.81,0.0,0,0.18,0.69,1,Adult,1,0,0,1,0,0,0.62,0.6,1
0,33,1,0,95537.0,40.73,-124.22,1,-1.2,1,1.32,1.0,1,17.0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,1,0.51,-0.9,0.0,0,-0.73,-0.93,1,Young,1,0,0,1,0,0,4.53,-4.02,1
0,63,0,2,95632.0,38.27,-121.26,0,-1.28,1,0.27,0.0,0,26.19,0,0,0.44,0.37,0.49,0.5,0.45,0.86,0,-1.43,-1.0,0.0,0,-0.85,-1.04,0,Senior,0,1,0,1,0,0,3.58,-5.0,0
1,76,1,3,93283.0,35.56,-118.24,2,-0.18,0,0.0,0.47,1,21.0,0,1,0.0,0.0,0.0,1.0,1.0,1.0,1,-0.8,-0.52,0.0,0,-0.88,-0.68,0,Senior,1,0,0,0,1,0,-0.64,-0.16,0
0,25,0,0,95354.0,37.64,-120.96,0,-1.03,1,-1.22,0.0,1,52.0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.19,-0.78,0.0,0,-0.81,-0.86,0,Young,1,0,0,1,0,0,22.51,-22.32,0
0,56,1,0,93652.0,36.59,-119.91,1,1.61,1,0.29,1.0,1,30.0,1,1,1.0,1.0,0.0,1.0,1.0,0.0,1,0.6,1.63,0.0,140,1.61,1.81,0,Adult,1,0,0,0,0,1,0.62,-0.02,1
1,56,0,3,94070.0,37.5,-122.27,0,-1.03,1,1.8,0.0,0,26.19,0,0,0.44,0.37,0.49,0.5,0.45,0.86,0,-1.42,-0.96,0.0,0,-0.47,-0.9,0,Adult,0,1,0,0,1,0,27.94,-29.36,0
1,42,1,1,96117.0,40.51,-120.34,10,1.33,1,-1.75,1.0,1,13.0,0,1,0.0,1.0,1.0,1.0,1.0,1.0,1,0.51,1.23,0.0,0,-0.74,0.75,0,Adult,1,0,0,0,0,1,0.53,-0.02,1
1,78,1,1,94964.0,37.94,-122.49,8,0.96,1,-1.44,0.0,1,19.0,1,0,0.0,1.0,1.0,1.0,0.0,0.0,1,0.29,0.8,0.0,140,-0.49,0.53,0,Senior,0,1,0,0,0,1,0.41,-0.12,1
0,59,1,0,96118.0,39.64,-120.23,1,-0.71,1,-0.51,1.0,1,13.0,0,0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.29,-0.33,0.0,140,-0.56,-0.38,0,Adult,1,0,0,1,0,0,-1.12,2.41,1
1,57,0,0,90301.0,33.96,-118.36,0,0.96,1,-0.85,0.0,0,26.19,0,0,0.44,0.37,0.49,0.5,0.45,0.86,1,-1.43,-0.53,0.0,0,0.03,-0.41,0,Adult,1,0,0,0,0,1,-0.27,-1.17,0
0,43,0,0,91780.0,34.1,-118.06,0,-0.95,1,0.66,1.0,1,6.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.56,-0.66,0.0,50,-0.52,-0.66,0,Adult,1,0,0,1,0,0,-14.04,14.61,1
0,25,1,0,94123.0,37.8,-122.44,1,-0.67,1,0.03,1.0,1,46.0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.38,-0.48,0.0,0,-0.4,-0.5,0,Young,1,0,0,1,0,0,-1.45,1.83,1
0,23,1,2,94920.0,37.89,-122.47,8,1.49,1,0.08,0.0,0,26.19,0,0,0.44,0.37,0.49,0.5,0.45,0.86,1,-1.4,-0.39,0.0,0,1.27,0.07,0,Young,0,1,0,0,1,0,-0.16,-1.25,0
1,46,1,0,93276.0,35.32,-119.4,8,1.45,1,-0.17,1.0,1,21.0,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0,1.66,2.45,0.0,0,0.97,2.23,0,Adult,1,0,0,0,0,1,1.0,0.66,1
0,74,1,2,92557.0,33.97,-117.26,3,0.72,1,0.55,1.0,1,18.0,1,1,1.0,0.0,0.0,1.0,1.0,1.0,1,0.37,0.68,0.0,0,1.06,0.85,0,Senior,1,0,0,0,0,1,0.4,-0.03,1
0,27,1,0,93108.0,34.46,-119.63,1,0.84,1,0.43,1.0,1,73.0,1,0,1.0,0.0,0.0,1.0,1.0,1.0,0,0.98,1.21,0.0,0,1.07,1.27,1,Young,1,0,0,1,0,0,0.66,0.32,1
0,53,0,0,93544.0,34.5,-117.77,0,-0.91,0,0.0,0.47,1,22.0,0,1,0.0,1.0,0.0,0.0,0.0,1.0,0,-0.91,-0.83,0.0,0,-0.88,-0.92,0,Adult,1,0,0,1,0,0,-9.51,8.6,0
1,24,0,2,95993.0,39.08,-121.71,0,-0.26,0,0.0,0.47,1,27.0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,1,-1.1,-0.66,10.28,0,-0.88,-0.79,0,Young,0,1,0,1,0,0,-0.89,-0.21,0
1,63,0,0,91411.0,34.18,-118.46,0,-0.67,1,1.15,0.0,0,26.19,0,0,0.44,0.37,0.49,0.5,0.45,0.86,0,-1.44,-0.88,0.0,0,-0.11,-0.73,0,Senior,0,1,0,0,1,0,-2.64,1.19,0
1,46,1,0,92683.0,33.75,-117.99,8,1.53,0,0.0,0.47,1,26.0,1,0,1.0,1.0,0.0,1.0,1.0,1.0,1,-0.45,0.48,0.0,0,-0.88,0.12,0,Adult,1,0,0,0,0,1,0.19,-0.64,0
0,61,1,0,93426.0,35.84,-121.0,2,1.61,1,0.66,1.0,0,26.19,0,0,0.44,0.37,0.49,0.5,0.45,0.86,0,-1.25,-0.25,0.0,0,2.03,0.4,0,Senior,0,1,0,0,0,1,-0.1,-1.15,0
1,64,0,0,94066.0,37.62,-122.43,0,-0.83,1,0.7,0.0,1,23.0,1,0,0.0,1.0,1.0,1.0,1.0,1.0,1,1.14,-0.51,0.0,0,-0.39,-0.52,1,Senior,1,0,0,1,0,0,-3.02,4.16,1
0,35,0,3,94301.0,37.44,-122.15,0,-0.63,1,1.5,0.0,1,53.0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,1,-0.44,-0.63,0.0,0,0.03,-0.49,0,Young,0,1,0,1,0,0,-1.7,1.26,0
0,61,0,0,91748.0,33.98,-117.9,0,-1.28,1,1.3,0.0,1,3.0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,1,-0.42,-0.98,0.0,0,-0.83,-1.03,1,Senior,1,0,0,1,0,0,3.53,-3.95,0
1,57,0,0,91436.0,34.15,-118.49,0,-0.91,1,-1.67,0.0,0,26.19,0,0,0.44,0.37,0.49,0.5,0.45,0.86,1,-1.43,-0.92,0.0,0,-0.85,-0.98,0,Adult,0,1,0,0,1,0,-10.47,9.04,0
0,57,0,0,95224.0,38.21,-120.34,0,-1.03,1,-1.47,0.0,1,24.0,0,0,0.0,0.0,1.0,0.0,0.0,1.0,0,-0.29,-0.84,0.0,0,-0.84,-0.92,0,Adult,0,0,1,1,0,0,24.44,-24.73,0
0,63,1,0,92122.0,32.86,-117.21,1,1.45,1,0.28,1.0,1,18.0,0,1,1.0,1.0,0.0,1.0,1.0,0.0,1,0.39,1.33,0.0,90,1.46,1.51,1,Senior,1,0,0,0,1,0,0.54,-0.15,1
0,54,1,2,96116.0,41.27,-120.49,7,-0.79,1,-1.57,0.0,0,26.19,0,0,0.44,0.37,0.49,0.5,0.45,0.86,0,-1.42,-0.91,0.0,0,-0.82,-0.96,0,Adult,0,1,0,0,1,0,-4.33,2.91,0
1,72,1,0,91321.0,34.37,-118.5,1,1.53,1,0.62,1.0,1,24.0,0,1,0.0,1.0,1.0,1.0,0.0,1.0,1,1.36,2.17,0.0,0,1.9,2.28,0,Senior,1,0,0,0,1,0,0.86,0.5,1
0,61,1,6,94521.0,37.97,-121.97,2,-1.03,0,0.0,0.47,1,30.0,1,0,0.0,1.0,0.0,0.0,0.0,1.0,1,-0.95,-0.88,0.0,0,-0.88,-0.96,1,Senior,1,0,0,1,0,0,25.6,-26.55,0
1,42,0,0,93206.0,35.45,-119.49,0,-1.12,1,-0.04,0.0,1,26.0,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0,-0.26,-0.87,0.0,0,-0.74,-0.91,0,Adult,0,1,0,1,0,0,7.53,-7.79,0
1,30,1,2,96075.0,40.34,-121.82,6,-0.91,1,-1.46,0.0,1,59.0,0,1,1.0,0.0,0.0,0.0,0.0,1.0,1,-0.27,-0.76,0.0,0,-0.82,-0.85,0,Young,0,1,0,1,0,0,-8.69,8.43,0
0,68,0,0,90272.0,34.08,-118.55,0,-0.55,1,0.2,1.0,1,25.0,1,0,0.0,0.0,1.0,0.0,0.0,1.0,1,0.87,-0.27,0.0,0,-0.25,-0.29,1,Senior,1,0,0,1,0,0,-0.6,1.47,1
1,62,0,0,94591.0,38.11,-122.19,0,0.27,1,-1.38,0.0,1,17.0,0,0,0.0,1.0,0.0,1.0,1.0,1.0,0,-0.15,-0.03,0.0,0,-0.57,-0.2,0,Senior,1,0,0,0,1,0,-0.02,-0.12,0
0,40,0,0,95421.0,38.58,-123.19,0,-0.5,1,-0.69,0.0,1,18.0,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1,1.44,-0.03,0.0,0,-0.51,-0.18,0,Adult,1,0,0,1,0,0,-0.07,1.51,1
0,78,1,0,92553.0,33.92,-117.24,1,-0.5,1,0.53,0.0,1,5.0,1,0,1.0,1.0,0.0,1.0,0.0,1.0,0,0.99,-0.2,0.0,0,-0.12,-0.2,0,Senior,0,1,0,0,1,0,-0.41,1.4,1
0,70,1,0,93428.0,35.59,-121.03,1,1.61,0,0.0,0.47,1,7.0,1,1,1.0,1.0,1.0,1.0,0.0,0.0,1,0.04,1.0,0.0,30,-0.88,0.54,0,Senior,0,1,0,0,0,1,0.38,-0.34,0
1,55,0,0,93657.0,36.82,-119.44,0,1.21,1,-1.27,1.0,0,26.19,0,0,0.44,0.37,0.49,0.5,0.45,0.86,1,-1.87,-0.32,0.0,0,-0.28,-0.34,0,Adult,0,1,0,0,0,1,-0.14,-1.73,0
1,57,0,1,92536.0,33.48,-116.83,0,-0.34,1,0.65,0.0,0,26.19,0,0,0.44,0.37,0.49,0.5,0.45,0.86,0,-1.43,-0.79,0.0,0,0.09,-0.6,0,Adult,0,0,1,0,0,1,-1.19,-0.23,0
0,57,1,0,95528.0,40.5,-123.93,4,-0.46,1,-0.61,0.0,1,11.0,0,0,0.0,0.0,1.0,0.0,0.0,1.0,0,-0.3,-0.51,0.0,0,-0.46,-0.54,0,Adult,1,0,0,1,0,0,-0.95,0.65,0
1,67,0,0,95542.0,40.06,-123.68,0,-1.24,1,-0.96,0.0,1,25.0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.22,-0.94,0.0,0,-0.86,-1.0,1,Senior,1,0,0,1,0,0,3.96,-3.74,1
1,19,1,1,90401.0,34.02,-118.49,6,0.64,1,1.43,0.0,1,27.0,1,0,1.0,1.0,1.0,0.0,0.0,1.0,0,0.19,0.33,0.0,0,1.65,0.74,0,Young,1,0,0,0,1,0,0.2,-0.01,0
0,48,0,0,95338.0,37.53,-119.99,0,-1.03,1,-1.76,0.0,1,23.0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.34,-0.77,0.0,0,-0.87,-0.87,0,Adult,0,1,0,1,0,0,22.35,-22.01,1
0,30,0,0,92359.0,34.1,-117.04,0,-1.28,1,-0.0,1.0,1,52.0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0,-0.31,-0.98,0.0,0,-0.85,-1.03,1,Young,1,0,0,1,0,0,3.52,-3.83,0
1,36,1,0,91401.0,34.18,-118.43,1,0.84,1,-0.55,1.0,1,20.0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1,1.47,1.52,0.0,0,0.24,1.27,0,Adult,1,0,0,0,1,0,0.82,0.64,1
1,47,0,0,95971.0,39.97,-121.04,0,-1.28,1,0.54,0.0,1,26.0,0,0,0.0,0.0,1.0,0.0,0.0,1.0,1,-0.28,-0.98,0.0,0,-0.85,-1.03,1,Adult,0,1,0,1,0,0,3.52,-3.8,0
1,37,1,5,91016.0,34.15,-118.0,5,-0.22,1,-0.45,0.0,1,30.0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0,-0.45,-0.42,0.0,0,-0.27,-0.41,0,Adult,0,1,0,1,0,0,-0.53,0.08,0
1,49,1,1,93207.0,35.87,-118.7,4,0.96,1,-0.92,0.0,1,28.0,0,0,0.0,0.0,1.0,1.0,1.0,1.0,0,0.81,1.19,0.0,0,-0.03,0.93,0,Adult,1,0,0,0,1,0,0.6,0.21,1
0,49,1,0,95386.0,37.67,-120.63,0,1.41,1,1.29,1.0,1,3.0,1,0,1.0,0.0,1.0,1.0,1.0,1.0,1,0.52,1.33,0.0,0,2.5,1.79,1,Adult,1,0,0,0,0,1,0.55,-0.04,1
1,63,0,0,96025.0,41.21,-122.39,0,-0.63,1,-1.6,0.0,0,26.19,0,0,0.44,0.37,0.49,0.5,0.45,0.86,0,-1.42,-0.86,43.68,0,-0.81,-0.93,0,Senior,0,1,0,0,1,0,-2.3,0.88,0
0,27,0,0,92284.0,34.16,-116.43,0,-0.59,1,-0.76,1.0,1,42.0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.38,-0.39,0.0,0,-0.56,-0.48,0,Young,1,0,0,1,0,0,-0.94,1.33,1
0,75,0,0,95230.0,37.96,-120.86,0,0.19,0,0.0,0.47,1,29.0,0,1,1.0,0.0,0.0,0.0,0.0,1.0,0,-0.88,-0.43,0.0,0,-0.88,-0.6,0,Senior,1,0,0,0,0,1,-0.36,-0.52,0
1,23,0,0,95006.0,37.17,-122.14,0,0.35,1,-0.29,1.0,1,59.0,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1,1.65,0.99,0.0,0,0.16,0.83,1,Young,1,0,0,1,0,0,0.73,0.91,1
0,41,0,0,94131.0,37.75,-122.44,0,0.64,1,0.61,0.0,0,26.19,0,0,0.44,0.37,0.49,0.5,0.45,0.86,0,-1.42,-0.57,0.0,0,1.02,-0.15,0,Adult,0,1,0,0,0,1,-0.35,-1.07,0
0,29,0,3,93927.0,36.25,-121.39,0,-1.28,1,-1.35,0.0,1,52.0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,1,-0.63,-0.99,0.0,0,-0.88,-1.04,1,Young,1,0,0,1,0,0,3.54,-4.17,0
0,38,1,0,92672.0,33.43,-117.61,7,-0.99,1,-0.23,0.0,0,26.19,0,0,0.44,0.37,0.49,0.5,0.45,0.86,1,-1.43,-0.94,0.0,0,-0.67,-0.94,0,Adult,1,0,0,1,0,0,-149.46,148.03,0
1,36,0,0,94923.0,38.38,-123.04,0,0.72,1,-0.76,0.0,1,9.0,0,1,0.0,1.0,1.0,1.0,1.0,1.0,1,1.18,1.22,0.0,0,0.01,0.96,0,Adult,0,1,0,0,0,1,0.71,0.47,1
1,37,0,0,94925.0,37.92,-122.51,0,-1.28,0,0.0,0.47,1,13.0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1,-1.26,-1.0,0.0,0,-0.88,-1.05,0,Adult,0,1,0,1,0,0,3.57,-4.83,0
